"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Phormidium",0.000287677776472078,9.10302476125016e-05,2.05128205128205e-05,9.56749740126084e-05,0.000113693668143705,0.000133135754208736,0.000155680599176674,0.000151011235955056,0.00021413156823492,0.000151324808879421,0.000157076665994389,0.000137028563969028,1.21499055344845e-05,8.77369555827902e-06,3.87620937732573e-06,4.24417671275597e-05,5.77283879347669e-05,1.90976106160889e-05,3.24660567376808e-06,6.97156820198027e-07,2.85875805544418e-06,2.90003792357285e-06,4.07097628971484e-06,5.1196053580652e-06,2.27893218353608e-06,6.58364928753942e-06,0,1.12817940482462e-05,3.31120345689641e-06,8.28458468916699e-06
"g_Phosphitispora",1.8313704602997e-05,1.02281177092698e-05,6.61703887510339e-07,8.2745923470364e-06,1.00688119389259e-05,7.08168905365619e-06,9.68162930203198e-06,1.39825218476904e-05,2.56511774448081e-05,2.49553193590624e-05,2.05877183584878e-05,1.09460687194194e-05,7.42494227107384e-06,2.13075463558205e-05,3.87620937732573e-06,7.99627496606196e-06,0,5.45646017602541e-06,0,2.09147046059408e-05,7.14689513861046e-07,1.76233073817119e-05,1.77284451326291e-05,2.16161115118308e-05,0,7.3151658750438e-06,4.09412809912703e-06,5.2069818684213e-06,1.32448138275856e-06,4.60254704953721e-06
"g_Photobacterium",0.000998096900863339,0.000439809061498603,5.95533498759305e-05,0.00122308818129632,0.000371706974078683,0.00128674290104933,0.000149871621595455,0.000186566791510612,0.000143312013115559,0.000178934949446895,0.000185289465226391,0.000188110217992986,0.000107999160306529,0.000139877774900563,7.88162573389564e-05,6.88909843229954e-05,5.77283879347669e-05,5.45646017602541e-05,4.3423350886648e-05,9.16761218560406e-05,6.2892677219772e-05,0.000123586231512258,0.000118583599664919,0.000106942867479584,0.000271192929840794,0.0005010888624405,0.00120674425721769,0.000577107157083361,0.00040529130312412,0.00048971100607076
"g_Photorhabdus",0.00033804046413032,0.000404010649516159,3.83788254755997e-05,0.00100588013218661,0.00018920975768565,0.000498550909377396,3.52411306593964e-05,3.15605493133583e-05,3.06698860753141e-05,3.87603896427991e-05,4.27004528916785e-05,2.83786966799763e-05,2.56498005728005e-05,9.77640362208234e-06,0,2.58341191211233e-05,2.88641939673835e-05,5.45646017602541e-06,1.21747712766303e-06,1.39431364039605e-06,7.14689513861046e-07,2.45387824302318e-06,1.44453997376978e-06,5.68845039785022e-07,0.000245365031760718,8.19298578004906e-05,3.07059607434527e-05,4.51271761929846e-05,0.00138010960083442,3.03768105269456e-05
"g_Phototrophicus",2.97597699798702e-05,2.25018589603937e-05,6.61703887510339e-07,5.17162021689775e-06,2.05571577086405e-05,1.87664759921889e-05,2.78830923898521e-05,3.35580524344569e-05,3.79191318749338e-05,3.34507472259773e-05,3.96504205422729e-05,2.95949265376895e-05,0,2.50677015950829e-07,0,7.99627496606196e-06,0,8.18469026403811e-06,0,0,0,7.8077944096192e-06,8.92988347421319e-06,1.70653511935507e-06,1.51928812235739e-06,0,1.02353202478176e-06,8.67830311403551e-07,0,0
"g_Phragmitibacter",0.000141168139648102,0.000131942718449581,7.27874276261373e-06,3.30983693881456e-05,9.27169766042764e-05,4.88636544702277e-05,9.60417626761572e-05,8.30961298377029e-05,9.64707325641698e-05,8.97329568442884e-05,9.79822892246551e-05,7.94603507039336e-05,8.09993702298965e-05,1.12804657177873e-05,1.03365583395353e-05,0.000123019614862492,0,6.27492920242922e-05,1.21747712766303e-06,0,2.85875805544418e-06,1.11539920137417e-06,1.44453997376978e-06,0,1.51928812235739e-06,1.46303317500876e-06,2.04706404956351e-06,1.7356606228071e-06,3.31120345689641e-06,2.76152822972233e-06
"g_Phreatobacter",0.000354064955657943,0.000137056777304216,3.04383788254756e-05,0.000149976986290035,0.000291995546228852,0.000185894337658475,0.0001634259026183,0.000164594257178527,0.00024982016294074,0.00018265169913867,0.000170801811566714,0.000152028732214159,2.36248163170531e-05,9.27504959018068e-06,7.75241875465145e-06,0.000189450206888237,0,3.54669911441651e-05,7.71068847519918e-06,3.83436251108915e-06,7.14689513861046e-07,3.12311776384768e-06,5.25287263189011e-06,5.68845039785022e-07,6.83679655060825e-06,1.46303317500876e-05,7.1647241734723e-06,1.12817940482462e-05,2.64896276551713e-06,9.20509409907443e-06
"g_Phycicoccus",9.00423809647354e-05,8.59161887578667e-05,1.38957816377171e-05,9.30891639041595e-05,0.00020976691539429,0.000106579420257526,0.00227479562080543,0.0027685393258427,0.00263314912813878,0.00223111174354852,0.00271872258545142,0.00265138108981493,7.35744279588226e-05,6.51760241472156e-06,2.58413958488382e-06,0.000126095105234054,0,5.45646017602541e-06,1.82621569149454e-05,5.92583297168323e-06,2.35847539574145e-05,2.25310638677583e-05,2.4951145001478e-05,1.70653511935507e-06,6.07715248942955e-06,4.38909952502628e-06,1.63765123965081e-05,6.07481217982485e-06,5.29792553103425e-06,5.52305645944466e-06
"g_Phycisphaera",4.50211904823677e-05,5.01177767754222e-05,5.29363110008271e-06,1.70663467157626e-05,2.85283004936235e-05,1.23929558438983e-05,4.60845554776722e-05,6.03245942571785e-05,4.23802062131613e-05,4.40700320596209e-05,4.42254690663813e-05,3.89193554468246e-05,6.74994751915804e-06,1.00270806380332e-06,0,3.752098253306e-05,0,1.36411504400635e-05,4.05825709221009e-07,0,0,1.38309500970397e-05,1.51020088166841e-05,2.27538015914009e-06,7.59644061178694e-07,1.46303317500876e-06,0,2.60349093421065e-06,6.62240691379282e-07,9.20509409907443e-07
"g_Phycocomes",9.91992332662339e-06,1.43193647929778e-05,6.61703887510339e-07,3.62013415182843e-06,1.09078796005031e-05,4.95718233755933e-06,7.35803826954431e-06,1.19850187265918e-05,1.05950515532903e-05,1.1681213317008e-05,1.37251455723252e-05,1.25677085297038e-05,3.37497375957902e-06,2.00541612760663e-06,1.29206979244191e-06,3.69058844587475e-06,0,0,8.11651418442019e-07,6.97156820198027e-07,1.42937902772209e-06,4.46159680549669e-07,3.93965447391758e-07,0,7.59644061178694e-07,0,0,0,1.32448138275856e-06,9.20509409907443e-07
"g_Phyllobacterium",0.000769175593325876,0.000253657319189892,3.77171215880893e-05,0.000442173528544758,0.00032807545567667,0.000843783250743135,0.000154906068832512,0.000168988764044944,0.000215246836819477,0.000149731916154375,0.000180333162658606,0.000147569222735877,0.000120149065841013,1.20324967656398e-05,1.29206979244191e-05,0.000280484721886481,5.77283879347669e-05,5.18363716722413e-05,1.98854597518295e-05,8.71446025247534e-06,3.00169595821639e-05,1.40540299373146e-05,1.75971233168319e-05,6.82614047742026e-06,1.36735931012165e-05,1.02412322250613e-05,1.53529803717264e-05,1.99600971622817e-05,8.60912898793066e-06,6.4435658693521e-06
"g_Phytoactinopolyspora",4.3495048432118e-05,4.80721532335683e-05,5.95533498759305e-06,3.72356655616638e-05,4.99245258638411e-05,3.08053473834044e-05,0.00190263379043532,0.00233348314606742,0.00205488236704604,0.00181377384958633,0.00217924811365031,0.00230191771069865,7.28994332069068e-05,1.1781819749689e-05,1.03365583395353e-05,8.36533381064944e-05,0,3.00105309681397e-05,4.4640828014311e-06,4.88009774138619e-06,2.50141329851366e-05,6.02315568742053e-06,7.2226998688489e-06,5.68845039785022e-07,2.27893218353608e-06,6.58364928753942e-06,1.63765123965081e-05,3.4713212456142e-06,3.97344414827569e-06,5.52305645944466e-06
"g_Phytobacter",0.000238078159838962,5.42090238591302e-05,6.61703887510339e-06,0.000261166820953336,0.000270179787027846,5.84239346926635e-05,3.48538654873151e-06,1.07865168539326e-05,7.24924579961969e-06,5.3096424168218e-06,6.10006469881121e-06,7.7027890988507e-06,0,1.7547391116558e-06,0,3.07549037156229e-06,0,0,0,0,0,0,0,1.70653511935507e-06,0,0,0,0,0,0
"g_Phytohabitans",1.8313704602997e-05,2.65931060441016e-05,7.27874276261373e-06,2.9995397258007e-05,2.43329621857377e-05,2.12450671609686e-05,0.000624658722567103,0.000679950062421973,0.000886638524722716,0.000605299235517685,0.000839140150130217,0.000664466912264016,8.77493177490545e-06,4.01083225521327e-06,0,3.44454921614977e-05,2.88641939673835e-05,8.18469026403811e-06,4.86990851065211e-06,0,1.00056531940546e-05,2.45387824302318e-06,4.46494173710659e-06,1.82030412731207e-05,3.79822030589347e-06,1.02412322250613e-05,4.09412809912703e-06,1.12817940482462e-05,1.32448138275856e-06,9.20509409907443e-07
"g_Phytohalomonas",3.81535512562438e-06,2.04562354185397e-06,1.32340777502068e-06,9.82607841210573e-06,5.03440596946297e-06,7.78985795902181e-06,7.74530344162558e-07,2.79650436953808e-06,3.34580575367063e-06,2.12385696672872e-06,3.43128639308131e-06,2.02704976285545e-06,0,5.01354031901658e-07,0,2.02982364523111e-05,0,1.09129203520508e-05,1.21747712766303e-06,1.74289205049507e-06,0,0,0,0,0,1.46303317500876e-06,0,0,6.62240691379282e-07,0
"g_Phytomonospora",2.28921307537463e-06,6.13687062556191e-06,6.61703887510339e-07,6.72310628196708e-06,5.45393980025155e-06,4.24901343219371e-06,0.000255595013573644,0.000286042446941323,0.00025706940874036,0.000239995837240345,0.000298521916198074,0.000304057464428317,1.34998950383161e-06,5.01354031901658e-07,1.29206979244191e-06,9.84156918899934e-06,0,0,0,2.4400488706931e-06,1.42937902772209e-06,1.56155888192384e-06,6.56609078986264e-07,0,7.59644061178694e-07,7.3151658750438e-07,0,0,0,0
"g_Pigmentibacter",5.34149717587414e-06,1.63649883348318e-05,1.32340777502068e-06,8.2745923470364e-06,1.3005548754446e-05,1.77042226341405e-06,9.68162930203198e-06,7.59051186017478e-06,1.17103201378472e-05,1.4866998767101e-05,3.81254043675701e-06,4.45950947828199e-06,8.09993702298965e-06,5.01354031901658e-07,0,0,0,0,0,3.48578410099014e-07,0,0,0,0,0,0,1.02353202478176e-06,0,6.62240691379282e-07,0
"g_Pigmentiphaga",0.000272416355969581,0.00011864616542753,1.12489660876758e-05,0.00013859942181286,0.000146417306945215,0.000113661109311182,3.48538654873151e-05,4.87390761548065e-05,6.18974064429066e-05,3.2388818742613e-05,4.27004528916785e-05,3.81085355416824e-05,0.000137698929390824,8.27234152637736e-06,5.16827916976763e-06,0.000215284326009361,5.77283879347669e-05,9.27598229924319e-05,4.74816079788581e-05,4.88009774138619e-06,5.00282659702732e-06,4.23851696522185e-06,4.33361992130934e-06,2.84422519892511e-06,3.03857624471478e-06,2.19454976251314e-06,3.07059607434527e-06,4.33915155701775e-06,1.98672207413785e-06,6.4435658693521e-06
"g_Pikeienuella",1.14460653768731e-05,0,6.61703887510339e-07,5.17162021689775e-06,6.29300746182871e-06,2.83267562146247e-06,1.00688944741133e-05,1.03870162297129e-05,2.11901031065806e-05,1.27431418003723e-05,9.53135109189252e-06,1.05406587668483e-05,2.69997900766322e-06,7.52031047852488e-07,0,5.47437286138088e-05,0,3.27387610561524e-05,4.05825709221009e-07,0,0,2.23079840274834e-07,3.93965447391758e-07,0,0,7.3151658750438e-07,0,0,0,0
"g_Pilibacter",1.8313704602997e-05,5.83002709428381e-05,1.38957816377171e-05,7.91257893185356e-05,6.79644805877501e-05,0.000111536602595085,4.64718206497535e-06,1.03870162297129e-05,2.11901031065806e-05,1.53979630087832e-05,2.2875242620542e-05,1.70272180079858e-05,0,1.00270806380332e-05,3.87620937732573e-06,3.07549037156229e-06,0,4.36516814082032e-05,1.94796340426085e-05,4.53151933128718e-06,7.07542618722435e-05,0.000129163227519129,0.000140251699271466,1.76341962333357e-05,3.03857624471478e-06,2.19454976251314e-06,7.1647241734723e-06,1.7356606228071e-06,3.97344414827569e-06,4.60254704953721e-06
"g_Pilimelia",6.10456820099901e-06,4.09124708370794e-06,1.32340777502068e-06,4.1372961735182e-06,9.64927810813736e-06,7.435773506339e-06,0.000415922794815294,0.00053852684144819,0.000492948714374139,0.000401408966711728,0.000512405434700142,0.000510005720334431,5.39995801532643e-06,5.01354031901658e-07,1.29206979244191e-06,1.23019614862492e-05,0,0,0,0,1.42937902772209e-06,4.46159680549669e-07,5.25287263189011e-07,5.68845039785022e-07,1.51928812235739e-06,2.19454976251314e-06,0,8.67830311403551e-07,0,0
"g_Pimelobacter",2.06029176783717e-05,1.73878001057587e-05,2.64681555004136e-06,1.6032022672383e-05,1.84594885546976e-05,1.94746448975545e-05,0.000274958272177708,0.000292434456928839,0.000262645751663144,0.000275570441433051,0.000293184359586614,0.000318246812768305,3.71247113553692e-05,2.50677015950829e-07,0,1.72227460807488e-05,8.65925819021504e-05,1.90976106160889e-05,1.54213769503984e-05,1.39431364039605e-06,1.71525483326651e-05,5.80007584714569e-06,7.2226998688489e-06,1.13769007957004e-06,5.31750842825086e-06,1.46303317500876e-06,1.02353202478176e-06,1.7356606228071e-06,6.62240691379282e-07,9.20509409907443e-07
"g_Pinibacter",1.52614205024975e-06,1.02281177092698e-06,6.61703887510339e-07,3.62013415182843e-06,5.87347363104013e-06,1.20388713912155e-05,1.74269327436576e-05,3.51560549313358e-05,3.12275203675925e-05,2.01766411839228e-05,3.92691664985972e-05,3.04057464428317e-05,4.04996851149482e-06,2.50677015950829e-06,6.46034896220954e-06,3.69058844587475e-05,0,5.45646017602541e-06,1.21747712766303e-06,1.81260773251487e-05,0,0,1.31321815797253e-07,0,7.59644061178694e-07,2.19454976251314e-06,3.07059607434527e-06,1.7356606228071e-06,3.31120345689641e-06,0
"g_Pinirhizobacter",4.57842615074926e-06,1.02281177092698e-06,1.98511166253102e-06,2.0686480867591e-06,2.93673681552007e-06,7.08168905365619e-07,1.9363258604064e-06,5.19350811485643e-06,5.57634292278438e-06,4.24771393345744e-06,4.57504852410841e-06,4.45950947828199e-06,2.15998320613057e-05,0,0,6.15098074312459e-06,0,0,0,0,0,1.33847904164901e-06,1.70718360536429e-06,0,0,0,0,8.67830311403551e-07,0,0
"g_Pinisolibacter",2.28921307537463e-05,5.11405885463492e-06,1.98511166253102e-06,8.2745923470364e-06,0.000102785788543202,1.13307024858499e-05,3.17557441106649e-05,2.83645443196005e-05,3.568859470582e-05,3.61055684343882e-05,3.58378801055159e-05,3.04057464428317e-05,0,1.7547391116558e-06,0,4.85927478706842e-05,0,1.63693805280762e-05,0,3.48578410099014e-07,2.14406854158314e-06,8.92319361099337e-07,3.93965447391758e-07,5.68845039785022e-07,1.51928812235739e-06,1.46303317500876e-06,1.02353202478176e-06,1.7356606228071e-06,0,1.84101881981489e-06
"g_Pirellula",0.00425564710712144,0.00379156323482633,0.000525392886683209,0.00170301453742443,0.00364071458358331,0.00186850365680719,0.00255440107504812,0.00328029962546816,0.00274467598659447,0.00241217054996214,0.00281136731806462,0.00219326784340959,0.00102126705964861,0.000135616265629399,5.81431406598859e-05,0.00120989791217261,2.88641939673835e-05,0.000551102477778566,2.39437168440396e-05,1.04573523029704e-06,1.78672378465261e-05,0.000103062886206973,0.000104138199927221,1.70653511935507e-06,5.01365080377938e-05,3.36497630252015e-05,1.74000444212899e-05,7.11620855350912e-05,2.5827386963792e-05,2.94563011170382e-05
"g_Pirellulimonas",0.000138115855547603,9.92127417799175e-05,1.45574855252275e-05,5.58534983424957e-05,0.000153129848237832,8.07312552116805e-05,0.000194019851212721,0.00023210986267166,0.000247589625771626,0.000186899413072127,0.000239046285384664,0.000159731521313009,0.000113399118321855,8.02166451042653e-06,6.46034896220954e-06,0.000215284326009361,0,5.45646017602541e-05,4.05825709221009e-07,3.48578410099014e-07,0,8.03087424989404e-06,1.02431016321857e-05,5.68845039785022e-07,3.03857624471478e-06,2.92606635001752e-06,0,3.4713212456142e-06,1.98672207413785e-06,9.20509409907443e-07
"g_Piscibacillus",7.63071025124877e-07,0,0,0,4.19533830788581e-07,0,1.54906068832512e-06,6.39200998751561e-06,1.67290287683531e-06,3.71674969177526e-06,3.81254043675701e-07,6.89196919370852e-06,0,3.25880120736078e-06,0,0,0,0,1.21747712766303e-06,5.57725456158422e-06,1.42937902772209e-06,2.90003792357285e-06,4.20229810551209e-06,1.99095763924758e-05,7.59644061178694e-07,0,0,0,0,0
"g_Piscicoccus",1.90767756281219e-05,1.94334236476127e-05,2.64681555004136e-06,1.44805366073137e-05,6.7125412926173e-05,3.39921074575497e-05,0.000335371639022388,0.000529338327091136,0.000349636701258581,0.000358931827377153,0.000445685977056894,0.000508384080524146,1.34998950383161e-06,5.01354031901658e-07,1.29206979244191e-06,1.59925499321239e-05,2.88641939673835e-05,0,6.49321134753615e-06,0,1.42937902772209e-06,1.11539920137417e-06,6.56609078986264e-07,0,0,7.3151658750438e-07,2.04706404956351e-06,0,0,0
"g_Pisciglobus",3.05228410049951e-06,7.15968239648889e-06,3.3085194375517e-06,1.18947264988648e-05,1.59422855699661e-05,2.01828138029201e-05,2.71085620456895e-06,6.39200998751561e-06,6.13397721506282e-06,7.96446362523269e-06,4.19379448043271e-06,3.24327962056872e-06,7.42494227107384e-06,2.25609314355746e-06,3.87620937732573e-06,0,0,0,0,1.39431364039605e-06,7.14689513861046e-07,1.16001516942914e-05,8.14195257942967e-06,1.19457458354855e-05,7.59644061178694e-07,7.3151658750438e-07,0,0,6.62240691379282e-07,1.84101881981489e-06
"g_Piscinibacter",8.39378127637364e-06,2.25018589603937e-05,1.32340777502068e-06,8.79175436872618e-06,6.7125412926173e-06,5.31126679024214e-06,1.97505237761452e-05,1.87765293383271e-05,3.06698860753141e-05,1.59289272504654e-05,3.77441503238944e-05,2.14867274862678e-05,6.81744699434962e-05,2.50677015950829e-06,2.58413958488382e-06,1.78378441550613e-05,0,8.18469026403811e-06,2.15087625887135e-05,9.06303866257436e-06,2.07259959019703e-05,9.36935329154304e-06,7.35402168464616e-06,1.13769007957004e-06,0,7.3151658750438e-07,0,8.67830311403551e-07,6.62240691379282e-07,9.20509409907443e-07
"g_Piscirickettsia",1.29722074271229e-05,0,0,5.68878223858753e-06,4.61487213867439e-06,4.60309788487652e-06,9.68162930203198e-06,4.39450686641698e-06,9.47978296873344e-06,9.55735635027923e-06,9.53135109189252e-06,2.83786966799763e-06,0,0,0,1.84529422293738e-06,0,0,0,6.97156820198027e-07,0,0,3.93965447391758e-07,0,0,1.46303317500876e-06,0,8.67830311403551e-07,0,0
"g_Pistricoccus",1.52614205024975e-06,1.02281177092698e-06,0,0,2.51720298473149e-06,7.08168905365619e-07,1.16179551624384e-06,1.5980024968789e-06,4.4610743382275e-06,4.77867817513962e-06,4.95630256778411e-06,2.02704976285545e-06,8.09993702298965e-06,2.50677015950829e-07,0,1.35321576348741e-05,0,0,1.62330283688404e-06,0,0,0,3.93965447391758e-07,5.68845039785022e-07,0,7.3151658750438e-07,1.02353202478176e-06,8.67830311403551e-07,6.62240691379282e-07,0
"g_Planctobacterium",3.20489830552448e-05,3.98896590661524e-05,1.32340777502068e-06,1.86178327808319e-05,2.47524960165263e-05,6.72760460097338e-06,3.87265172081279e-06,5.59300873907616e-06,5.01870863050594e-06,7.43349938355052e-06,3.81254043675701e-06,4.0540995257109e-06,1.34998950383161e-06,2.50677015950829e-07,0,5.53588266881213e-06,0,0,0,0,0,1.11539920137417e-06,5.25287263189011e-07,0,0,0,0,0,0,0
"g_Planctomicrobium",0.000112171440693357,0.000196379860017981,1.32340777502068e-05,5.01647161039082e-05,0.00013299222435998,6.58597081990025e-05,0.00014522443953048,0.00016059925093633,0.000148888356038343,0.000117343097411762,0.000150595347251902,0.000106622817526197,0.000131623976623582,6.51760241472156e-06,1.29206979244191e-06,0.000369058844587475,0,3.27387610561524e-05,8.92816560286221e-06,3.48578410099014e-07,7.14689513861046e-06,1.58386686595132e-05,1.61525833430621e-05,1.13769007957004e-06,6.83679655060825e-06,2.92606635001752e-06,1.02353202478176e-06,4.33915155701775e-06,1.32448138275856e-06,0
"g_Planctomonas",5.34149717587414e-06,1.94334236476127e-05,1.32340777502068e-06,2.58581010844888e-06,1.00688119389259e-05,2.12450671609686e-06,0.000109983308871083,0.000158202247191011,0.000106508149825182,0.000112564419236622,0.00013305766124282,0.000134190694301031,1.34998950383161e-06,0,0,3.69058844587475e-06,0,0,0,3.48578410099014e-07,0,2.23079840274834e-07,5.25287263189011e-07,0,0,0,0,0,0,0
